tanggal,username,full_text,cleaning,case_folding,hasil_normalisasi,token,stemming_data,sentiment_label_lexicon,manual
Tue Dec 17,Sawala_id_,Harus ada langkah2 yg strategis untuk memastikan subsidi BBM tepat sasaran. Salah satunya dengan menerapkan digitalisasi dan integrasi data utk meningkatkan akuntabilitas serta efisiensi penyaluran subsidi. https://t.co/BCIbAau54e,Harus ada langkah yg strategis untuk memastikan subsidi BBM tepat sasaran Salah satunya dengan menerapkan digitalisasi dan integrasi data utk meningkatkan akuntabilitas serta efisiensi penyaluran subsidi ,harus ada langkah yg strategis untuk memastikan subsidi bbm tepat sasaran salah satunya dengan menerapkan digitalisasi dan integrasi data utk meningkatkan akuntabilitas serta efisiensi penyaluran subsidi ,harus ada langkah yang strategis untuk memastikan subsidi bahan bakar minyak tepat sasaran salah satunya dengan menerapkan digitalisasi dan integrasi data untuk meningkatkan akuntabilitas serta efisiensi penyaluran subsidi,"['harus', 'ada', 'langkah', 'yang', 'strategis', 'untuk', 'memastikan', 'subsidi', 'bahan', 'bakar', 'minyak', 'tepat', 'sasaran', 'salah', 'satunya', 'dengan', 'menerapkan', 'digitalisasi', 'dan', 'integrasi', 'data', 'untuk', 'meningkatkan', 'akuntabilitas', 'serta', 'efisiensi', 'penyaluran', 'subsidi']",harus ada langkah yang strategis untuk pasti subsidi bahan bakar minyak tepat sasar salah satu dengan terap digitalisasi dan integrasi data untuk tingkat akuntabilitas serta efisiensi salur subsidi,netral,netral
Tue Dec 17,MyPertaminaID,Yakin foto kendaraan Subsidi Tepat BBM kamu sudah sesuai? Pastikan kembali syarat foto kendaraan untuk dokumen pendaftaran Subsidi Tepat BBM sudah sesuai agar verifikasi pendaftaran dapat berhasil! #MyPertamina #SemuaJadiIstimewa #Call135 #EnergizingYourJourney https://t.co/ZQ1qioDiAO,Yakin foto kendaraan Subsidi Tepat BBM kamu sudah sesuai Pastikan kembali syarat foto kendaraan untuk dokumen pendaftaran Subsidi Tepat BBM sudah sesuai agar verifikasi pendaftaran dapat berhasil MyPertamina SemuaJadiIstimewa Call EnergizingYourJourney ,yakin foto kendaraan subsidi tepat bbm kamu sudah sesuai pastikan kembali syarat foto kendaraan untuk dokumen pendaftaran subsidi tepat bbm sudah sesuai agar verifikasi pendaftaran dapat berhasil mypertamina semuajadiistimewa call energizingyourjourney ,yakin foto kendaraan subsidi tepat bahan bakar minyak kamu sudah sesuai pastikan kembali syarat foto kendaraan untuk dokumen pendaftaran subsidi tepat bahan bakar minyak sudah sesuai agar verifikasi pendaftaran dapat berhasil mypertamina semuajadiistimewa call energizingyourjourney,"['yakin', 'foto', 'kendaraan', 'subsidi', 'tepat', 'bahan', 'bakar', 'minyak', 'kamu', 'sudah', 'sesuai', 'pastikan', 'kembali', 'syarat', 'foto', 'kendaraan', 'untuk', 'dokumen', 'pendaftaran', 'subsidi', 'tepat', 'bahan', 'bakar', 'minyak', 'sudah', 'sesuai', 'agar', 'verifikasi', 'pendaftaran', 'dapat', 'berhasil', 'mypertamina', 'semuajadiistimewa', 'call', 'energizingyourjourney']",yakin foto kendara subsidi tepat bahan bakar minyak kamu sudah sesuai pasti kembali syarat foto kendara untuk dokumen daftar subsidi tepat bahan bakar minyak sudah sesuai agar verifikasi daftar dapat hasil mypertamina semuajadiistimewa call energizingyourjourney,netral,netral
Tue Dec 17,Indonesia_Satu0,Pemerintah Batasi BBM Subsidi Agar Tepat Sasaran #bbm https://t.co/p0Qn75dNqb,Pemerintah Batasi BBM Subsidi Agar Tepat Sasaran bbm ,pemerintah batasi bbm subsidi agar tepat sasaran bbm ,pemerintah batasi bahan bakar minyak subsidi agar tepat sasaran bahan bakar minyak,"['pemerintah', 'batasi', 'bahan', 'bakar', 'minyak', 'subsidi', 'agar', 'tepat', 'sasaran', 'bahan', 'bakar', 'minyak']",perintah batas bahan bakar minyak subsidi agar tepat sasar bahan bakar minyak,netral,netral
Mon Dec 16,rokokdankopii,Ini sih bukan omon omon yahh.... Jogetin aja.... ▪︎ PPN jadi 12% ▪︎ Sekolah int dan berobat RS VIP kena PPN 12% ▪︎ Subsidi BBM jadi BLT ▪︎ Kenaikan Cukai Rokok.. Sepertinya Prediksi Fufufafa tepat https://t.co/N7SP6y2aZp,Ini sih bukan omon omon yahh Jogetin aja ▪︎ PPN jadi  ▪︎ Sekolah int dan berobat RS VIP kena PPN  ▪︎ Subsidi BBM jadi BLT ▪︎ Kenaikan Cukai Rokok Sepertinya Prediksi Fufufafa tepat ,ini sih bukan omon omon yahh jogetin aja ▪︎ ppn jadi  ▪︎ sekolah int dan berobat rs vip kena ppn  ▪︎ subsidi bbm jadi blt ▪︎ kenaikan cukai rokok sepertinya prediksi fufufafa tepat ,ini sih bukan omon omon ya berjoget saja ▪︎ ppn jadi ▪︎ sekolah int dan berobat rumah sakit vip kena ppn ▪︎ subsidi bahan bakar minyak jadi bantuan langsung tunai ▪︎ kenaikan cukai rokok sepertinya prediksi fufufafa tepat,"['ini', 'sih', 'bukan', 'omon', 'omon', 'ya', 'berjoget', 'saja', '▪︎', 'ppn', 'jadi', '▪︎', 'sekolah', 'int', 'dan', 'berobat', 'rumah', 'sakit', 'vip', 'kena', 'ppn', '▪︎', 'subsidi', 'bahan', 'bakar', 'minyak', 'jadi', 'bantuan', 'langsung', 'tunai', '▪︎', 'kenaikan', 'cukai', 'rokok', 'sepertinya', 'prediksi', 'fufufafa', 'tepat']",ini sih bukan omon omon ya joget saja  ppn jadi  sekolah int dan obat rumah sakit vip kena ppn  subsidi bahan bakar minyak jadi bantu langsung tunai  naik cukai rokok seperti prediksi fufufafa tepat,positif,negatif
Mon Dec 16,snumgu,@prastow Cabut subsidi bbm yg gak tepat sasaran. Ganti dengan kupon., Cabut subsidi bbm yg gak tepat sasaran Ganti dengan kupon, cabut subsidi bbm yg gak tepat sasaran ganti dengan kupon,pergi subsidi bahan bakar minyak yang tidak tepat sasaran ganti dengan kupon,"['pergi', 'subsidi', 'bahan', 'bakar', 'minyak', 'yang', 'tidak', 'tepat', 'sasaran', 'ganti', 'dengan', 'kupon']",pergi subsidi bahan bakar minyak yang tidak tepat sasar ganti dengan kupon,netral,negatif
Sun Dec 15,politiknesiacom,Menteri ESDM Bahlil Lahadalia Atur Strategi Agar Subsidi BBM Tepat Sasaran https://t.co/nFOyCXEhLI,Menteri ESDM Bahlil Lahadalia Atur Strategi Agar Subsidi BBM Tepat Sasaran ,menteri esdm bahlil lahadalia atur strategi agar subsidi bbm tepat sasaran ,menteri energi dan sumber daya mineral bahlil lahadalia atur strategi agar subsidi bahan bakar minyak tepat sasaran,"['menteri', 'energi', 'dan', 'sumber', 'daya', 'mineral', 'bahlil', 'lahadalia', 'atur', 'strategi', 'agar', 'subsidi', 'bahan', 'bakar', 'minyak', 'tepat', 'sasaran']",menteri energi dan sumber daya mineral bahlil lahadalia atur strategi agar subsidi bahan bakar minyak tepat sasar,netral,netral
Sun Dec 15,ppnjatimbalinus,Langkah ini diambil untuk memastikan subsidi BBM sampai ke tangan yang berhak untuk mendapatkannya. Terima kasih Sobat sudah ikut mendukung program subsidi tepat demi kebaikan bersama!,Langkah ini diambil untuk memastikan subsidi BBM sampai ke tangan yang berhak untuk mendapatkannya Terima kasih Sobat sudah ikut mendukung program subsidi tepat demi kebaikan bersama,langkah ini diambil untuk memastikan subsidi bbm sampai ke tangan yang berhak untuk mendapatkannya terima kasih sobat sudah ikut mendukung program subsidi tepat demi kebaikan bersama,langkah ini diambil untuk memastikan subsidi bahan bakar minyak sampai ke tangan yang berhak untuk mendapatkannya terima kasih sobat sudah ikut mendukung program subsidi tepat demi kebaikan bersama,"['langkah', 'ini', 'diambil', 'untuk', 'memastikan', 'subsidi', 'bahan', 'bakar', 'minyak', 'sampai', 'ke', 'tangan', 'yang', 'berhak', 'untuk', 'mendapatkannya', 'terima', 'kasih', 'sobat', 'sudah', 'ikut', 'mendukung', 'program', 'subsidi', 'tepat', 'demi', 'kebaikan', 'bersama']",langkah ini ambil untuk pasti subsidi bahan bakar minyak sampai ke tangan yang hak untuk dapat terima kasih sobat sudah ikut dukung program subsidi tepat demi baik sama,positif,positif
Sun Dec 15,LarsyadMuhammad,@Dennysiregar7 Orde baru membangunan puluhan ribu Sekolah &amp; ratusan perguruan tinggi membangun ribuan Puskesmas &amp; ratusan RSU/RSKh membangun &amp; membesarkan BUMN Swasembada pangan (beras) keamanan &amp; ketertiban masyarakat (kamtibmas) terjamin bbm murah subsidi tepat sasaran... zaman now???, Orde baru membangunan puluhan ribu Sekolah amp ratusan perguruan tinggi membangun ribuan Puskesmas amp ratusan RSURSKh membangun amp membesarkan BUMN Swasembada pangan beras keamanan amp ketertiban masyarakat kamtibmas terjamin bbm murah subsidi tepat sasaran zaman now, orde baru membangunan puluhan ribu sekolah amp ratusan perguruan tinggi membangun ribuan puskesmas amp ratusan rsurskh membangun amp membesarkan bumn swasembada pangan beras keamanan amp ketertiban masyarakat kamtibmas terjamin bbm murah subsidi tepat sasaran zaman now,orde baru membangunan puluhan ribu sekolah amp ratusan perguruan tinggi membangun ribuan puskesmas amp ratusan rsurskh membangun amp membesarkan badan usaha milik negara swasembada pangan beras keamanan amp ketertiban masyarakat keamanan dan ketertiban masyarakat terjamin bahan bakar minyak murah subsidi tepat sasaran zaman now,"['orde', 'baru', 'membangunan', 'puluhan', 'ribu', 'sekolah', 'amp', 'ratusan', 'perguruan', 'tinggi', 'membangun', 'ribuan', 'puskesmas', 'amp', 'ratusan', 'rsurskh', 'membangun', 'amp', 'membesarkan', 'badan', 'usaha', 'milik', 'negara', 'swasembada', 'pangan', 'beras', 'keamanan', 'amp', 'ketertiban', 'masyarakat', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'terjamin', 'bahan', 'bakar', 'minyak', 'murah', 'subsidi', 'tepat', 'sasaran', 'zaman', 'now']",orde baru bangun puluh ribu sekolah amp ratus guru tinggi bangun ribu puskesmas amp ratus rsurskh bangun amp besar badan usaha milik negara swasembada pangan beras aman amp tertib masyarakat aman dan tertib masyarakat jamin bahan bakar minyak murah subsidi tepat sasar zaman now,netral,negatif
Sat Dec 14,pandutrihartnto,@NarasiNewsroom Naikin UMP barengan dengan subsidi yang tepat dong pak presiden bahan pokok BBM kesehatan dan pendidikan itu kasih lebih lagi subsidi nya rakyat mu udah mau KO ni ngelewati 2024, Naikin UMP barengan dengan subsidi yang tepat dong pak presiden bahan pokok BBM kesehatan dan pendidikan itu kasih lebih lagi subsidi nya rakyat mu udah mau KO ni ngelewati , naikin ump barengan dengan subsidi yang tepat dong pak presiden bahan pokok bbm kesehatan dan pendidikan itu kasih lebih lagi subsidi nya rakyat mu udah mau ko ni ngelewati ,naikan ump barengan dengan subsidi yang tepat dong pak presiden bahan pokok bahan bakar minyak kesehatan dan pendidikan itu kasih lebih lagi subsidi nya rakyat mu sudah mau kok nih melewati,"['naikan', 'ump', 'barengan', 'dengan', 'subsidi', 'yang', 'tepat', 'dong', 'pak', 'presiden', 'bahan', 'pokok', 'bahan', 'bakar', 'minyak', 'kesehatan', 'dan', 'pendidikan', 'itu', 'kasih', 'lebih', 'lagi', 'subsidi', 'nya', 'rakyat', 'mu', 'sudah', 'mau', 'kok', 'nih', 'melewati']",naik ump bareng dengan subsidi yang tepat dong pak presiden bahan pokok bahan bakar minyak sehat dan didik itu kasih lebih lagi subsidi nya rakyat mu sudah mau kok nih lewat,netral,negatif
Fri Dec 13,Nor_Mantri,Oh iya Waktu itu gw blg Subsidi BBM apus aja hapus total.. 1. Cuma bikin masalah doang setiap mau dicananginnya bikin keributan-cm jd bahan perdebatan -ada aja yg didebatin. 2. Setiap selesai diakhir selalu dibilang ada kebocoran &amp; gak tepat sasaran. 3. cuma jd masalah baru.,Oh iya Waktu itu gw blg Subsidi BBM apus aja hapus total  Cuma bikin masalah doang setiap mau dicananginnya bikin keributancm jd bahan perdebatan ada aja yg didebatin  Setiap selesai diakhir selalu dibilang ada kebocoran amp gak tepat sasaran  cuma jd masalah baru,oh iya waktu itu gw blg subsidi bbm apus aja hapus total  cuma bikin masalah doang setiap mau dicananginnya bikin keributancm jd bahan perdebatan ada aja yg didebatin  setiap selesai diakhir selalu dibilang ada kebocoran amp gak tepat sasaran  cuma jd masalah baru,oh iya waktu itu gue bilang subsidi bahan bakar minyak hapus saja hapus total cuma bikin masalah doang setiap mau dicananginnya bikin keributancm jadi bahan perdebatan ada saja yang didebatin setiap selesai diakhir selalu dibilang ada kebocoran amp tidak tepat sasaran cuma jadi masalah baru,"['oh', 'iya', 'waktu', 'itu', 'gue', 'bilang', 'subsidi', 'bahan', 'bakar', 'minyak', 'hapus', 'saja', 'hapus', 'total', 'cuma', 'bikin', 'masalah', 'doang', 'setiap', 'mau', 'dicananginnya', 'bikin', 'keributancm', 'jadi', 'bahan', 'perdebatan', 'ada', 'saja', 'yang', 'didebatin', 'setiap', 'selesai', 'diakhir', 'selalu', 'dibilang', 'ada', 'kebocoran', 'amp', 'tidak', 'tepat', 'sasaran', 'cuma', 'jadi', 'masalah', 'baru']",oh iya waktu itu gue bilang subsidi bahan bakar minyak hapus saja hapus total cuma bikin masalah doang tiap mau dicananginnya bikin keributancm jadi bahan debat ada saja yang didebatin tiap selesai akhir selalu bilang ada bocor amp tidak tepat sasar cuma jadi masalah baru,netral,negatif
Fri Dec 13,hariankompas,Penyaluran bahan bakar minyak (BBM) bersubsidi bisa terus membengkak jika pengendalian ataupun pengaturan tepat sasaran tidak dijalankan. Pemerintah telah membahas reformasi subsidi energi terutama untuk BBM dan listrik dan kini menunggu keputusan dari Presiden Prabowo https://t.co/EdZcsjbp7W,Penyaluran bahan bakar minyak BBM bersubsidi bisa terus membengkak jika pengendalian ataupun pengaturan tepat sasaran tidak dijalankan Pemerintah telah membahas reformasi subsidi energi terutama untuk BBM dan listrik dan kini menunggu keputusan dari Presiden Prabowo ,penyaluran bahan bakar minyak bbm bersubsidi bisa terus membengkak jika pengendalian ataupun pengaturan tepat sasaran tidak dijalankan pemerintah telah membahas reformasi subsidi energi terutama untuk bbm dan listrik dan kini menunggu keputusan dari presiden prabowo ,penyaluran bahan bakar minyak bahan bakar minyak bersubsidi bisa terus membengkak jika pengendalian ataupun pengaturan tepat sasaran tidak dijalankan pemerintah telah membahas reformasi subsidi energi terutama untuk bahan bakar minyak dan listrik dan kini menunggu keputusan dari presiden prabowo,"['penyaluran', 'bahan', 'bakar', 'minyak', 'bahan', 'bakar', 'minyak', 'bersubsidi', 'bisa', 'terus', 'membengkak', 'jika', 'pengendalian', 'ataupun', 'pengaturan', 'tepat', 'sasaran', 'tidak', 'dijalankan', 'pemerintah', 'telah', 'membahas', 'reformasi', 'subsidi', 'energi', 'terutama', 'untuk', 'bahan', 'bakar', 'minyak', 'dan', 'listrik', 'dan', 'kini', 'menunggu', 'keputusan', 'dari', 'presiden', 'prabowo']",salur bahan bakar minyak bahan bakar minyak subsidi bisa terus bengkak jika kendali atau atur tepat sasar tidak jalan perintah telah bahas reformasi subsidi energi utama untuk bahan bakar minyak dan listrik dan kini tunggu putus dari presiden prabowo,netral,negatif
Thu Dec 12,hariankompas,Reformasi subsidi BBM dan listrik tengah didiskusikan untuk memastikan alokasi yang tepat sasaran dengan fokus pada efisiensi anggaran dan keseimbangan ekonomi #Ekonomi #AdadiKompas https://t.co/tfEGso2sHK,Reformasi subsidi BBM dan listrik tengah didiskusikan untuk memastikan alokasi yang tepat sasaran dengan fokus pada efisiensi anggaran dan keseimbangan ekonomi Ekonomi AdadiKompas ,reformasi subsidi bbm dan listrik tengah didiskusikan untuk memastikan alokasi yang tepat sasaran dengan fokus pada efisiensi anggaran dan keseimbangan ekonomi ekonomi adadikompas ,reformasi subsidi bahan bakar minyak dan listrik tengah didiskusikan untuk memastikan alokasi yang tepat sasaran dengan fokus pada efisiensi anggaran dan keseimbangan ekonomi ekonomi ada di kompas,"['reformasi', 'subsidi', 'bahan', 'bakar', 'minyak', 'dan', 'listrik', 'tengah', 'didiskusikan', 'untuk', 'memastikan', 'alokasi', 'yang', 'tepat', 'sasaran', 'dengan', 'fokus', 'pada', 'efisiensi', 'anggaran', 'dan', 'keseimbangan', 'ekonomi', 'ekonomi', 'ada', 'di', 'kompas']",reformasi subsidi bahan bakar minyak dan listrik tengah diskusi untuk pasti alokasi yang tepat sasar dengan fokus pada efisiensi anggar dan imbang ekonomi ekonomi ada di kompas,netral,netral
Wed Dec 11,detikfinance,Kemenkeu mengungkap rencana perubahan skema penyaluran BBM subsidi menjadi BLT pada 2025. BPS sedang membangun database untuk memastikan bantuan tepat sasaran. https://t.co/3SK9EH6ARv,Kemenkeu mengungkap rencana perubahan skema penyaluran BBM subsidi menjadi BLT pada  BPS sedang membangun database untuk memastikan bantuan tepat sasaran ,kemenkeu mengungkap rencana perubahan skema penyaluran bbm subsidi menjadi blt pada  bps sedang membangun database untuk memastikan bantuan tepat sasaran ,kementerian keuangan mengungkap rencana perubahan skema penyaluran bahan bakar minyak subsidi menjadi bantuan langsung tunai pada badan pusat statistik sedang membangun database untuk memastikan bantuan tepat sasaran,"['kementerian', 'keuangan', 'mengungkap', 'rencana', 'perubahan', 'skema', 'penyaluran', 'bahan', 'bakar', 'minyak', 'subsidi', 'menjadi', 'bantuan', 'langsung', 'tunai', 'pada', 'badan', 'pusat', 'statistik', 'sedang', 'membangun', 'database', 'untuk', 'memastikan', 'bantuan', 'tepat', 'sasaran']",menteri uang ungkap rencana ubah skema salur bahan bakar minyak subsidi jadi bantu langsung tunai pada badan pusat statistik sedang bangun database untuk pasti bantu tepat sasar,netral,netral
Wed Dec 11,OneLove4Human,Jika BBM bersubsidi diberikan khusus kepada sepeda motor maka subsidi pasti tepat sasaran. Pemilik sepeda motor orang kecil semua @prabowo @Gerindra @golkar_id @DPR_RI https://t.co/B1EqEr2Y2c,Jika BBM bersubsidi diberikan khusus kepada sepeda motor maka subsidi pasti tepat sasaran Pemilik sepeda motor orang kecil semua     ,jika bbm bersubsidi diberikan khusus kepada sepeda motor maka subsidi pasti tepat sasaran pemilik sepeda motor orang kecil semua     ,jika bahan bakar minyak bersubsidi diberikan khusus kepada sepeda motor maka subsidi pasti tepat sasaran pemilik sepeda motor orang kecil semua,"['jika', 'bahan', 'bakar', 'minyak', 'bersubsidi', 'diberikan', 'khusus', 'kepada', 'sepeda', 'motor', 'maka', 'subsidi', 'pasti', 'tepat', 'sasaran', 'pemilik', 'sepeda', 'motor', 'orang', 'kecil', 'semua']",jika bahan bakar minyak subsidi beri khusus kepada sepeda motor maka subsidi pasti tepat sasar milik sepeda motor orang kecil semua,netral,netral
Wed Dec 11,Indonesia_Satu0,Pemerintah Batasi BBM Subsidi Agar Tepat Sasaran #bbm https://t.co/O606FLONBs,Pemerintah Batasi BBM Subsidi Agar Tepat Sasaran bbm ,pemerintah batasi bbm subsidi agar tepat sasaran bbm ,pemerintah batasi bahan bakar minyak subsidi agar tepat sasaran bahan bakar minyak,"['pemerintah', 'batasi', 'bahan', 'bakar', 'minyak', 'subsidi', 'agar', 'tepat', 'sasaran', 'bahan', 'bakar', 'minyak']",perintah batas bahan bakar minyak subsidi agar tepat sasar bahan bakar minyak,netral,netral
Tue Dec 10,grungeboyzy,@ancrouxiety @MasMasBiassaa padahal daftar qr code subsidi tepat engga sebegitu ribet deh kak tinggal daftar tunggu proses verifikasi udah jadi. lagian ini jg tujuannya kan biar bbm subsidi lebih tepat sasaran,  padahal daftar qr code subsidi tepat engga sebegitu ribet deh kak tinggal daftar tunggu proses verifikasi udah jadi lagian ini jg tujuannya kan biar bbm subsidi lebih tepat sasaran,  padahal daftar qr code subsidi tepat engga sebegitu ribet deh kak tinggal daftar tunggu proses verifikasi udah jadi lagian ini jg tujuannya kan biar bbm subsidi lebih tepat sasaran,padahal daftar qr code subsidi tepat tidak sebegitu ribet deh kak tinggal daftar tunggu proses verifikasi sudah jadi lagian ini juga tujuannya kan biar bahan bakar minyak subsidi lebih tepat sasaran,"['padahal', 'daftar', 'qr', 'code', 'subsidi', 'tepat', 'tidak', 'sebegitu', 'ribet', 'deh', 'kak', 'tinggal', 'daftar', 'tunggu', 'proses', 'verifikasi', 'sudah', 'jadi', 'lagian', 'ini', 'juga', 'tujuannya', 'kan', 'biar', 'bahan', 'bakar', 'minyak', 'subsidi', 'lebih', 'tepat', 'sasaran']",padahal daftar qr code subsidi tepat tidak begitu ribet deh kak tinggal daftar tunggu proses verifikasi sudah jadi lagi ini juga tuju kan biar bahan bakar minyak subsidi lebih tepat sasar,netral,positif
Tue Dec 10,cnbcindonesia,Video: Subsidi BBM Diubah Biar Tepat Sasaran Ojol Dijamin Bisa Beli https://t.co/Xvjv5YBr29,Video Subsidi BBM Diubah Biar Tepat Sasaran Ojol Dijamin Bisa Beli ,video subsidi bbm diubah biar tepat sasaran ojol dijamin bisa beli ,video subsidi bahan bakar minyak diubah biar tepat sasaran ojek online dijamin bisa beli,"['video', 'subsidi', 'bahan', 'bakar', 'minyak', 'diubah', 'biar', 'tepat', 'sasaran', 'ojek', 'online', 'dijamin', 'bisa', 'beli']",video subsidi bahan bakar minyak ubah biar tepat sasar ojek online jamin bisa beli,netral,netral
Tue Dec 10,tvr_parlemen,TVR 120 - Komisi VII DPR RI : Kebijakan Pembatasan BBM Subsidi Harus Tepat Sasaran https://t.co/8wtsYNbGux,TVR   Komisi VII DPR RI  Kebijakan Pembatasan BBM Subsidi Harus Tepat Sasaran ,tvr   komisi vii dpr ri  kebijakan pembatasan bbm subsidi harus tepat sasaran ,tvr komisi vi dewan perwakilan rakyat ri kebijakan pembatasan bahan bakar minyak subsidi harus tepat sasaran,"['tvr', 'komisi', 'vi', 'dewan', 'perwakilan', 'rakyat', 'ri', 'kebijakan', 'pembatasan', 'bahan', 'bakar', 'minyak', 'subsidi', 'harus', 'tepat', 'sasaran']",tvr komisi vi dewan wakil rakyat ri bijak batas bahan bakar minyak subsidi harus tepat sasar,netral,netral
Tue Dec 10,Goodwindology,@MasMasBiassaa Kemarin gedek bgt daftar agak sulit jazz rs 2013 kirain karena cc 1499 ternyata emang crowded. Baca2 perihal fungsi qr adalah untuk tujuan tepat sasaran bbm subsidi. Lah ini creta kapan lalu alphard bisa dpt barcode waktu ditanya ternyata blm ada pembatasan cc.... Kan tai, Kemarin gedek bgt daftar agak sulit jazz rs  kirain karena cc  ternyata emang crowded Baca perihal fungsi qr adalah untuk tujuan tepat sasaran bbm subsidi Lah ini creta kapan lalu alphard bisa dpt barcode waktu ditanya ternyata blm ada pembatasan cc Kan tai, kemarin gedek bgt daftar agak sulit jazz rs  kirain karena cc  ternyata emang crowded baca perihal fungsi qr adalah untuk tujuan tepat sasaran bbm subsidi lah ini creta kapan lalu alphard bisa dpt barcode waktu ditanya ternyata blm ada pembatasan cc kan tai,kemarin gedek banget daftar agak sulit jazz rumah sakit kiraan karena cc ternyata memang crowded baca perihal fungsi qr adalah untuk tujuan tepat sasaran bahan bakar minyak subsidi lah ini creta kapan lalu alphard bisa dapat barcode waktu ditanya ternyata belum ada pembatasan cc kan tai,"['kemarin', 'gedek', 'banget', 'daftar', 'agak', 'sulit', 'jazz', 'rumah', 'sakit', 'kiraan', 'karena', 'cc', 'ternyata', 'memang', 'crowded', 'baca', 'perihal', 'fungsi', 'qr', 'adalah', 'untuk', 'tujuan', 'tepat', 'sasaran', 'bahan', 'bakar', 'minyak', 'subsidi', 'lah', 'ini', 'creta', 'kapan', 'lalu', 'alphard', 'bisa', 'dapat', 'barcode', 'waktu', 'ditanya', 'ternyata', 'belum', 'ada', 'pembatasan', 'cc', 'kan', 'tai']",kemarin gedek banget daftar agak sulit jazz rumah sakit kira karena cc nyata memang crowded baca perihal fungsi qr adalah untuk tuju tepat sasar bahan bakar minyak subsidi lah ini creta kapan lalu alphard bisa dapat barcode waktu tanya nyata belum ada batas cc kan tai,netral,negatif
Tue Dec 10,Nomahbirashn,BBM subsidi akan lebih tepat sasaran kepada masyarakat,BBM subsidi akan lebih tepat sasaran kepada masyarakat,bbm subsidi akan lebih tepat sasaran kepada masyarakat,bahan bakar minyak subsidi akan lebih tepat sasaran kepada masyarakat,"['bahan', 'bakar', 'minyak', 'subsidi', 'akan', 'lebih', 'tepat', 'sasaran', 'kepada', 'masyarakat']",bahan bakar minyak subsidi akan lebih tepat sasar kepada masyarakat,netral,positif
Tue Dec 10,swarafakta_news,Subsidi BBM Tak Tepat Sasaran Satgas Usul Dialihkan untuk Subsidi Rumah Baca selengkapnya di https://t.co/C6eSd7IH0U #berita #hukum #politik #ekonomi https://t.co/xYJLxHvkZ0,Subsidi BBM Tak Tepat Sasaran Satgas Usul Dialihkan untuk Subsidi Rumah Baca selengkapnya di  berita hukum politik ekonomi ,subsidi bbm tak tepat sasaran satgas usul dialihkan untuk subsidi rumah baca selengkapnya di  berita hukum politik ekonomi ,subsidi bahan bakar minyak tak tepat sasaran satuan tugas usul dialihkan untuk subsidi rumah baca selengkapnya di berita hukum politik ekonomi,"['subsidi', 'bahan', 'bakar', 'minyak', 'tak', 'tepat', 'sasaran', 'satuan', 'tugas', 'usul', 'dialihkan', 'untuk', 'subsidi', 'rumah', 'baca', 'selengkapnya', 'di', 'berita', 'hukum', 'politik', 'ekonomi']",subsidi bahan bakar minyak tak tepat sasar satu tugas usul alih untuk subsidi rumah baca lengkap di berita hukum politik ekonomi,netral,negatif
Tue Dec 10,swarafakta_news,Bahlil Atur Strategi Agar Subsidi BBM Tepat Sasaran Baca selengkapnya di https://t.co/UWTwGGfcun #berita #hukum #politik #ekonomi https://t.co/ji6mokFmEu,Bahlil Atur Strategi Agar Subsidi BBM Tepat Sasaran Baca selengkapnya di  berita hukum politik ekonomi ,bahlil atur strategi agar subsidi bbm tepat sasaran baca selengkapnya di  berita hukum politik ekonomi ,bahlil atur strategi agar subsidi bahan bakar minyak tepat sasaran baca selengkapnya di berita hukum politik ekonomi,"['bahlil', 'atur', 'strategi', 'agar', 'subsidi', 'bahan', 'bakar', 'minyak', 'tepat', 'sasaran', 'baca', 'selengkapnya', 'di', 'berita', 'hukum', 'politik', 'ekonomi']",bahlil atur strategi agar subsidi bahan bakar minyak tepat sasar baca lengkap di berita hukum politik ekonomi,netral,netral
